 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
31,series01.tif:z:6/68 t:31/95 - Mark_and_Find 001/mN10 Control001,3.905918296E1,7.951668315E3,2.211393183E3,4.203353370E3,4.187930176E3,1.208460547E4,2.940496077E2,2.712140600E2,0.000000000E0,0.000000000E0,2.943821374E1,2.921402784E2,2.564200697E2,5.102886958E0,3.061732175E1,0.000000000E0,0.000000000E0,-8.007375449E1,5.663828703E-1,2.943821442E1,3.105856676E5,7.720243164E3,0.000000000E0,0.000000000E0,0.000000000E0,1.908400396E5,6.000000000E0,3.100000000E1,2.285077667E2,2.012314148E2,9.992623524E1,8.881784197E-16,0.000000000E0,0.000000000E0,NaN,2.943821374E1
32,series01.tif:z:6/68 t:32/95 - Mark_and_Find 001/mN10 Control001,4.231411488E1,8.946520883E3,2.049341393E3,7.141006701E3,7.125954590E3,1.483263574E4,2.944120835E2,2.737513420E2,0.000000000E0,0.000000000E0,3.147435244E1,2.819345044E2,2.640744001E2,2.551443479E1,2.041154783E1,0.000000000E0,0.000000000E0,-3.845370922E1,5.367616972E-1,3.147435612E1,3.785641124E5,8.184939453E3,0.000000000E0,0.000000000E0,0.000000000E0,2.326095430E5,6.000000000E0,3.200000000E1,2.211204224E2,2.069139862E2,1.415462834E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,3.147435244E1
33,series01.tif:z:6/68 t:33/95 - Mark_and_Find 001/mN10 Control001,4.394158083E1,8.534708858E3,2.031451636E3,7.306785119E3,6.088216309E3,1.360517090E4,2.962244333E2,2.748387403E2,0.000000000E0,0.000000000E0,3.275085398E1,2.883131131E2,2.602472349E2,1.658438261E1,3.061732175E1,0.000000000E0,0.000000000E0,-6.230052719E1,5.148020688E-1,3.275085735E1,3.750285992E5,7.505052246E3,0.000000000E0,0.000000000E0,0.000000000E0,2.304371392E5,6.000000000E0,3.300000000E1,2.262347412E2,2.040726929E2,1.176994781E2,1.776356839E-15,0.000000000E0,0.000000000E0,NaN,3.275085398E1
34,series01.tif:z:6/68 t:34/95 - Mark_and_Find 001/mN10 Control001,4.556904679E1,7.538706090E3,1.997500688E3,5.293686744E3,4.794674316E3,1.253692773E4,2.958619575E2,2.730264001E2,0.000000000E0,0.000000000E0,3.416452647E1,2.908645566E2,2.564200697E2,1.148149566E1,3.444448697E1,0.000000000E0,0.000000000E0,-7.271850163E1,4.906016413E-1,3.416451353E1,3.435316505E5,6.970346680E3,0.000000000E0,0.000000000E0,0.000000000E0,2.110837705E5,6.000000000E0,3.400000000E1,2.279395142E2,2.012314148E2,1.072814873E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,3.416452647E1
35,series01.tif:z:6/68 t:35/95 - Mark_and_Find 001/mN10 Control001,4.556904679E1,6.831643799E3,1.656671801E3,4.390817711E3,4.378170898E3,1.085333887E4,2.947745495E2,2.730264001E2,0.000000000E0,0.000000000E0,3.469116364E1,2.870373914E2,2.576957914E2,1.658438261E1,3.189304349E1,0.000000000E0,0.000000000E0,-6.397040781E1,4.758193211E-1,3.469116746E1,3.113114959E5,6.548428711E3,0.000000000E0,0.000000000E0,0.000000000E0,1.912860264E5,6.000000000E0,3.500000000E1,2.250982208E2,2.017996674E2,1.160295969E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,3.469116364E1
36,series01.tif:z:6/68 t:36/95 - Mark_and_Find 001/mN10 Control001,4.719651275E1,6.999356344E3,1.562415819E3,7.797692821E3,4.709020996E3,1.138159473E4,2.954994914E2,2.737513420E2,0.000000000E0,0.000000000E0,3.576526221E1,2.895888349E2,2.564200697E2,1.275721740E1,3.572020871E1,0.000000000E0,0.000000000E0,-7.229957221E1,4.636571358E-1,3.576525387E1,3.303452109E5,7.145978516E3,0.000000000E0,0.000000000E0,0.000000000E0,2.029813340E5,6.000000000E0,3.600000000E1,2.273712616E2,2.012314148E2,1.077004044E2,1.776356839E-15,0.000000000E0,0.000000000E0,NaN,3.576526221E1
37,series01.tif:z:6/68 t:37/95 - Mark_and_Find 001/mN10 Control001,5.045144466E1,6.671650674E3,7.594304382E2,4.407946648E3,4.401198242E3,7.856381836E3,2.973118315E2,2.730264001E2,0.000000000E0,0.000000000E0,3.842173710E1,2.870373914E2,2.564200697E2,2.168726957E1,3.444448697E1,0.000000000E0,0.000000000E0,-5.810920820E1,4.294666837E-1,3.842172783E1,3.365944148E5,6.750224121E3,0.000000000E0,0.000000000E0,0.000000000E0,2.068211709E5,6.000000000E0,3.700000000E1,2.250982208E2,2.012314148E2,1.218907989E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,3.842173710E1
38,series01.tif:z:8/68 t:38/95 - Mark_and_Find 001/mN10 Control001,5.045144466E1,6.649359832E3,1.143327603E3,5.493087351E3,5.010931641E3,9.057877930E3,2.991241911E2,2.701266521E2,0.000000000E0,0.000000000E0,3.842857553E1,2.883131131E2,2.551443479E2,2.296299131E1,3.189304349E1,0.000000000E0,0.000000000E0,-5.421102654E1,4.293138486E-1,3.842857716E1,3.354698096E5,6.620163086E3,0.000000000E0,0.000000000E0,0.000000000E0,2.061301548E5,8.000000000E0,3.800000000E1,2.256664886E2,1.995266418E2,1.257889713E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,3.842857553E1
39,series01.tif:z:8/68 t:39/95 - Mark_and_Find 001/mN10 Control001,5.533384253E1,6.450471795E3,1.514960831E3,5.382130868E3,4.635444824E3,1.158641309E4,2.983992395E2,2.708515842E2,0.000000000E0,0.000000000E0,4.238255708E1,2.781073392E2,2.666258436E2,4.209881741E1,1.020577392E1,0.000000000E0,0.000000000E0,1.284770486E1,3.871028624E-1,4.238254845E1,3.569293905E5,6.133000977E3,0.000000000E0,0.000000000E0,0.000000000E0,2.193160410E5,8.000000000E0,3.900000000E1,2.177108765E2,2.160061035E2,1.284770216E1,1.776356839E-15,0.000000000E0,0.000000000E0,NaN,4.238255708E1
40,series01.tif:z:8/68 t:40/95 - Mark_and_Find 001/mN10 Control001,5.696130849E1,6.814915485E3,7.652243187E2,6.361079723E3,5.549409180E3,8.582805664E3,3.020239294E2,2.726639243E2,0.000000000E0,0.000000000E0,4.279593484E1,2.806587827E2,2.717287305E2,4.465026089E1,2.551443479E0,0.000000000E0,0.000000000E0,1.941486391E0,3.908272042E-1,4.279593400E1,3.881865033E5,6.643623535E3,0.000000000E0,0.000000000E0,0.000000000E0,2.385220420E5,8.000000000E0,4.000000000E1,2.199839020E2,2.143013306E2,1.941495662E0,0.000000000E0,0.000000000E0,0.000000000E0,NaN,4.279593484E1
